LocationID|DisasterNo|Location|Latitude|Longitude
5590|2018-0247-ROU|Brașov, Romania|45.6426802|25.5887252
5591|2018-0247-ROU|Neamț County, Romania|46.9758685|26.3818764
5592|2018-0247-ROU|Harghita County, Romania|46.4928507|25.6456696
5593|2018-0247-ROU|Bâcu, Romania|44.47829309999999|25.8915588
5594|2018-0247-ROU|Bâcu, Romania|46.92421880000001|27.4570757
5595|2018-0248-UKR|Lviv, Lviv Oblast, Ukraine, 79000|49.839683|24.029717
5596|2018-0248-UKR|Chernivtsi, Chernivtsi Oblast, Ukraine, 58000|48.2920787|25.9358367
5597|2018-0248-UKR|Ivano-Frankivsk, Ivano-Frankivsk Oblast, Ukraine, 76000|48.922633|24.711117
5598|2018-0259-ESP|46838 Llutxent, Valencia, Spain|38.9421315|-0.3554194
5599|2018-0259-PRT|8550 Monchique, Portugal|37.3179879|-8.5561706
5600|2018-0308-ITA|87100 Cosenza, Province of Cosenza, Italy|39.2982629|16.2537357
5601|2018-0361-ESP|Tarragona, Spain|41.1188827|1.2444909
5602|2018-0361-ESP|Majorca, Balearic Islands, Spain|39.6952629|3.0175712
5603|2018-0361-ESP|Málaga, Spain|36.721261|-4.4212655
5604|2018-0375-FRA|Hérault, France|43.5912356|3.2583626
5605|2018-0375-FRA|11000 Berriac, France|43.218177|2.412704
5606|2018-0375-FRA|Aragon, Spain|41.5976275|-0.9056623
5607|2018-0376-PRT|Leiria, Portugal|39.7709532|-8.7921836
5608|2018-0376-PRT|Coimbra, Portugal|40.2033145|-8.4102573
5609|2018-0397-FRA|French Riviera, France|43.2547731|6.637857700000001
5610|2018-0397-FRA|Corsica, France|42.0396042|9.012892599999999
5611|2018-0397-ITA|Sardinia, Italy|40.1208752|9.012892599999999
5612|2018-0397-ITA|Lazio, Italy|41.6552418|12.989615
5613|2018-0397-ITA|Tuscany, Italy|43.7710513|11.2486208
5614|2018-0397-ITA|Piedmont, Italy|45.0522366|7.5153885
5615|2018-0397-ITA|Trentino-South Tyrol, Italy|46.4336662|11.1693296
5616|2018-0397-ITA|Emilia-Romagna, Italy|44.5967607|11.2186396
5617|2018-0397-ITA|39100 Bolzano, Autonomous Province of Bolzano – South Tyrol, Italy|46.4982953|11.3547582
5618|2018-0397-ITA|32100 Belluno, Province of Belluno, Italy|46.1424635|12.2167088
5619|2018-0397-ITA|Autonomous Province of Trento, Italy|46.0512004|11.1175392
5620|2018-0397-ITA|Province of Savona, Italy|44.2887995|8.265058
5621|2018-0407-RUS|Tuapse, Krasnodar Krai, Russia|44.0961624|39.0745411
5622|2018-0461-ITA|95022 Aci Catena, Metropolitan city of Catania, Italy|37.6064346|15.1419245
5623|2019-0001-AUT|Vorarlberg, Austria|47.2497427|9.9797373
5624|2019-0001-AUT|Styria, Austria|47.3593442|14.4699827
5625|2019-0001-CHE|Mont Rogneux, 1945 Liddes, Switzerland|46.0095113|7.230825599999999
5626|2019-0001-CHE|Verbier, 1936 Val de Bagnes, Switzerland|46.0960814|7.2285512
5627|2019-0001-CHE|Pennine Alps, 3906 Saas-Fee, Switzerland|46.0988875|7.901049500000001
5628|2019-0001-DEU|Bavaria, Germany|48.7904472|11.4978895
5629|2019-0015-ESP|Asturias, Spain|43.3613953|-5.8593267
5630|2019-0055-MDA|Ungheni, Moldova|47.2305767|27.7892661
5631|2019-0055-MDA|Basarabeasca, Moldova|46.3304439|28.9758649
5632|2019-0055-MDA|Criuleni, Moldova|47.2136114|29.1557519
5633|2019-0055-MDA|Teleneşti, Moldova|47.4983962|28.3676019
5634|2019-0055-MDA|Anenii Noi, Moldova|46.8795663|29.2312175
5635|2019-0055-MDA|Edineţ, Moldova|48.1678991|27.2936143
5636|2019-0186-ESP|Dénia, Alicante, Spain|38.8387992|0.1050557
5637|2019-0194-BIH|Prijedor, Bosnia and Herzegovina|44.9778368|16.7060617
5638|2019-0194-BIH|Cazin, Bosnia and Herzegovina|44.9690446|15.9431582
5639|2019-0194-BIH|Ključ, Bosnia and Herzegovina|44.5339817|16.7747156
5640|2019-0194-BIH|Banovići, Bosnia and Herzegovina|44.4087274|18.5286228
5641|2019-0194-BIH|Bosanska Krupa, Bosnia and Herzegovina|44.8806524|16.153208
5642|2019-0194-BIH|Tešanj, Bosnia and Herzegovina|44.6145699|17.9877429
5643|2019-0194-BIH|Sanski Most, Bosnia and Herzegovina|44.7646512|16.6638908
5644|2019-0194-HRV|Krk, Croatia|45.0809356|14.5925861
5645|2019-0194-HRV|Karlovac, Croatia|45.4928973|15.5552683
5646|2019-0194-HRV|44430, Hrvatska Kostajnica, Croatia|45.2280258|16.5396362
5647|2019-0195-ITA|San Martino Villafranca, 47122 Villafranca-San Martino FC, Italy|44.2766329|12.0072189
5648|2019-0222-ROU|Bihor County, Romania|47.01575159999999|22.172266
5649|2019-0222-ROU|Iași, Romania|47.1584549|27.6014418
5650|2019-0222-ROU|Vaslui, Romania|46.6406915|27.7276468
5651|2019-0232-ALB|Korçë County, Albania|40.590567|20.6168921
5652|2019-0275-SRB|Aleksinac, Serbia|43.5405107|21.7089871
5653|2019-0275-SRB|Novi Pazar, Serbia|43.1406733|20.5181368
5654|2019-0275-SRB|Ivanjica, Serbia|43.58262819999999|20.2301407
5655|2019-0275-SRB|Krupanj, Serbia|44.3653256|19.3636489
5656|2019-0275-SRB|Kraljevo, Serbia|43.7238483|20.6872542
5657|2019-0275-SRB|Koceljeva, Serbia|44.470141|19.8171007
5658|2019-0275-SRB|Arilje, Serbia|43.7533199|20.0991243
5659|2019-0275-SRB|Tutin, Serbia|42.9892149|20.33166
5660|2019-0275-SRB|Rekovac, Serbia|43.856095|21.0936206
5661|2019-0275-SRB|Čačak, Serbia|43.8913677|20.3506051
5662|2019-0287-BIH|Tuzla, Bosnia and Herzegovina|44.53746109999999|18.6734688
5663|2019-0294-RUS|Chunskii, Irkutsk Oblast, Russia|56.0931095|99.6353723
5664|2019-0294-RUS|Tulunsky District, Irkutsk Oblast, Russia|54.17974710000001|100.1736523
5665|2019-0294-RUS|Nizhneudinsky District, Irkutsk Oblast, Russia|54.2866325|98.34732819999999
5666|2019-0296-ESP|C. de Cordoba, 47013 Valladolid, Spain|41.6384096|-4.7247961
5667|2019-0296-FRA|Bouches-du-Rhone, France|43.59116789999999|5.3102505
5668|2019-0296-FRA|Gard, France|43.9446996|4.1513764
5669|2019-0296-FRA|Vaucluse, France|44.0565054|5.1432068
5670|2019-0296-FRA|Hérault, France|43.5912356|3.2583626
5671|2019-0296-GBR|Cornwall St, Manchester, UK|53.4705511|-2.1721608
5672|2019-0296-ITA|Veneto, Italy|45.4414662|12.3152595
5673|2019-0296-ITA|Milan, Metropolitan City of Milan, Italy|45.4642035|9.189982
5674|2019-0296-ITA|Marche, Italy|43.5058744|12.989615
5675|2019-0301-ESP|31300 Tafalla, Navarre, Spain|42.5267993|-1.6776784
5676|2019-0301-ESP|Ayesa, Navarra, Spain|42.5713718|-1.4212837
5677|2019-0315-GRC|Halkidiki, Greece|40.3694997|23.287085
5678|2019-0318-HUN|Pusztadobos, 4565 Hungary|48.0569533|22.2280917
5679|2019-0366-AUT|Vienna, Austria|48.2081743|16.3738189
5680|2019-0366-DEU|Hamburg, Germany|53.5488282|9.987170299999999
5681|2019-0366-DEU|Berlin, Germany|52.52000659999999|13.404954
5682|2019-0366-DEU|Munich, Germany|48.1351253|11.5819806
5683|2019-0366-FRA|Corsica, France|42.0396042|9.012892599999999
5684|2019-0366-FRA|Brittany, France|48.2020471|-2.9326435
5685|2019-0375-NOR|Jølster Municipality, Sunnfjord, Norway|61.5718839|6.4503672
5686|2019-0378-RUS|Irkutsk, Irkutsk Oblast, Russia|52.2854834|104.2890222
5687|2019-0378-RUS|Sakha Republic, Russia|66.7613451|124.1237531
5688|2019-0378-RUS|Krasnoyarsk, Krasnoyarsk Krai, Russia|56.01528339999999|92.8932476
5689|2019-0388-FRA|Meurthe-et-Moselle, France|48.7997007|6.094701400000001
5690|2019-0388-LUX|Rte de Pétange, 4645 Niederkorn Käerjeng, Luxembourg|49.5461414|5.8892042
5691|2019-0396-POL|Tatra Mountains|49.1556982|20.0442995
5692|2019-0396-SVK|Tatra Mountains|49.1556982|20.0442995
5693|2019-0413-ESP|Alicante, Spain|38.3459963|-0.4906855
5694|2019-0413-ESP|Albacete, Spain|38.9942576|-1.860173
5695|2019-0413-ESP|Andalusia, Spain|37.5442706|-4.7277528
5696|2019-0413-ESP|Murcia, Spain|37.9922399|-1.1306544
5697|2019-0432-RUS|Primorsky Krai, Russia|45.0525641|135.0
5698|2019-0432-RUS|Primorskii, Primorsky Krai, Russia|43.09164579999999|131.5873057
5699|2019-0444-ALB|Durrës, Albania|41.3245904|19.4564686
5700|2019-0444-ALB|Tirana County, Albania|41.24275979999999|19.8067916
5701|2019-0468-RUS|Amur Oblast, Russia|54.60350649999999|127.4801721
5702|2019-0468-RUS|Irkutsk Oblast, Russia|56.13214199999999|103.948625
5703|2019-0468-RUS|Khabarovsk Krai, Russia|50.5888431|135.0
5704|2019-0487-RUS|Kuragino, Krasnoyarsk Krai, Russia|53.8872158|92.67803149999999
5705|2019-0497-ESP|Girona, Spain|41.9794005|2.8214264
5706|2019-0497-ESP|Barcelona, Spain|41.3873974|2.168568
5707|2019-0497-ESP|Tarragona, Spain|41.1188827|1.2444909
5708|2019-0505-FRA|Hérault, France|43.69730209661017|3.581530857763635
5709|2019-0505-FRA|Pyrénées-Orientales, France|42.6012912|2.539603
5710|2019-0533-ESP|Majorca, Balearic Islands, Spain|39.6952629|3.0175712
5711|2019-0533-FRA|Pays de la Loire, France|47.7632836|-0.3299687
5712|2019-0533-FRA|Auvergne, France|45.7032695|3.3448536
5713|2019-0533-FRA|Alpes-Maritimes, France|43.9466791|7.179025999999999
5714|2019-0533-ITA|Liguria, Italy|44.3167917|8.3964938
5715|2019-0533-ITA|Campania, Italy|41.10994729999999|14.8475139
5716|2019-0533-ITA|Tuscany, Italy|43.7710513|11.2486208
5717|2019-0543-ITA|39020 Martell, Autonomous Province of Bolzano – South Tyrol, Italy|46.5643935|10.7826822
5718|2019-0543-ITA|00041 Albano Laziale, Metropolitan City of Rome Capital, Italy|41.7284572|12.6589426
5719|2019-0543-ITA|Tuscany, Italy|43.7710513|11.2486208
5720|2019-0543-ITA|Emilia-Romagna, Italy|44.5967607|11.2186396
5721|2019-0543-ITA|Venice, Metropolitan City of Venice, Italy|45.4408474|12.3155151
5722|2019-0551-FRA|Auvergne-Rhône-Alpes, France|45.5126545|4.4904519
5723|2019-0558-FRA|Puy-de-Dome, France|45.7801582|3.0821043
5724|2019-0558-FRA|Alpes-Maritimes, France|43.9466791|7.179025999999999
5725|2019-0558-FRA|Var, France|43.46764599999999|6.2375947
5726|2019-0558-ITA|Calabria, Italy|39.3087714|16.3463791
5727|2019-0558-ITA|Aosta, Aosta Valley, Italy|45.7388878|7.426186599999999
5728|2019-0558-ITA|Liguria, Italy|44.3167917|8.3964938
5729|2019-0558-ITA|Lombardy, Italy|45.47906709999999|9.8452433
5730|2019-0558-ITA|Campania, Italy|41.10994729999999|14.8475139
5731|2019-0558-ITA|Piedmont, Italy|45.0522366|7.5153885
5732|2019-0568-GBR|Derbyshire, UK|53.1046782|-1.5623885
5733|2019-0568-GBR|Nottingham, UK|52.9540223|-1.1549892
5734|2019-0572-ALB|Lezhë District, Albania|41.78607299999999|19.6460758
5735|2019-0572-ALB|8QGX+PQ2, Rruga Frosina Plaku, Tirana, Albania|41.3267684|19.7993934
5736|2019-0572-ALB|Tirana, Albania|41.334673|19.8337394
5737|2019-0576-FRA|Var, France|43.93861491544872|6.975066957933387
5738|2019-0576-FRA|Bouches-du-Rhone, France|43.59116789999999|5.3102505
5739|2019-0621-FRA|Lot-et-Garonne, France|44.2470173|0.4502368
5740|2019-0621-FRA|Pyrénées-Atlantiques, France|43.3269942|-0.7532808999999999
5741|2019-0621-FRA|Gironde, France|44.84966499999999|-0.4502368
5742|2019-0621-FRA|Landes, France|43.9412045|-0.7532808999999999
5743|2019-0621-FRA|Gers, France|43.6366479|0.4502368
5744|2019-0626-ESP|Catalonia, Spain|41.5911589|1.5208624
5745|2019-0626-FRA|French Riviera, France|43.2547731|6.637857700000001
5746|2019-0626-FRA|Dordogne, France|45.14694859999999|0.7572205
5747|2019-0626-FRA|Corsica, France|42.0396042|9.012892599999999
5748|2019-0626-PRT|Montijo, Portugal|38.7055652|-8.974118299999999
5749|2019-0626-PRT|3600 Castro Daire, Portugal|40.8997924|-7.933502
5750|2019-0626-PRT|4600 Amarante, Portugal|41.26963569999999|-8.0826488
5751|2019-0650-GBR|Plymouth, UK|50.3754565|-4.1426565
5752|2019-0650-GBR|Norwich, UK|52.6292567|1.2978802
5753|2019-0650-GBR|Cambridge, UK|52.1950788|0.1312729
5754|2019-0650-GBR|Oxford, UK|51.7520209|-1.2577263
5755|2019-0650-GBR|Nottingham, UK|52.9540223|-1.1549892
5756|2019-0650-GBR|London, UK|51.5072178|-0.1275862
5757|2019-0650-GBR|York, UK|53.9614205|-1.0739108
5758|2019-0650-GBR|Edinburgh, UK|55.953252|-3.188267
5759|2019-0650-GBR|Cardiff, UK|51.483707|-3.1680962
5760|2019-0650-GBR|Manchester, UK|53.4807593|-2.2426305
5761|2020-0020-ESP|Gandia, Valencia, Spain|38.968032|-0.1844671
5762|2020-0020-ESP|Aragon, Spain|41.5976275|-0.9056623
5763|2020-0020-ESP|Murcia, Spain|37.9922399|-1.1306544
5764|2020-0020-ESP|Girona, Spain|41.9794005|2.8214264
5765|2020-0020-ESP|Alicante, Spain|38.3460627|-0.4907945
5766|2020-0020-ESP|Girona, Spain|42.0407088|2.9375739
5767|2020-0020-ESP|Asturias, Spain|43.3613953|-5.8593267
5768|2020-0020-ESP|46640 Mogente/Moixent, Valencia, Spain|38.8743266|-0.7520927
5769|2020-0020-ESP|Almería, Spain|36.834047|-2.4637136
5770|2020-0020-ESP|Moixent, 46640, Valencia, Spain|38.8804692|-0.810357
5771|2020-0020-FRA|Pyrénées-Orientales, France|42.6012912|2.539603
5772|2020-0020-FRA|Ariege, France|42.9326292|1.443469
5773|2020-0020-FRA|Aude, France|42.91470895693797|2.622861256691848
5774|2020-0020-FRA|Haute-Garonne, France|43.4010462|1.135302
5775|2020-0051-CZE|Pilsen, Czechia|49.7384314|13.3736371
5776|2020-0051-CZE|Vysočina Region, Czechia|49.44900519999999|15.6405934
5777|2020-0051-CZE|Prague, Czechia|50.0755381|14.4378005
5778|2020-0051-DEU|Frankfurt, Germany|50.1109221|8.6821267
5779|2020-0051-DEU|Kiel, 51429 Bergisch Gladbach, Germany|50.9658421|7.2355696
5780|2020-0051-DEU|Paderborn, Germany|51.7189205|8.757509299999999
5781|2020-0051-DEU|Saarbrücken, Germany|49.2381697|6.997547
5782|2020-0051-FRA|Eure-et-Loir, France|48.5525242|1.1989814
5783|2020-0051-FRA|Haute-Marne, France|48.1260968|5.1071322
5784|2020-0051-FRA|Loiret, France|47.900771|2.2018172
5785|2020-0051-FRA|Orne, France|48.6388567|0.0848201
5786|2020-0051-FRA|Ardennes, France|49.7624642|4.6285053
5787|2020-0051-FRA|Finistere, France|48.2520249|-3.9300525
5788|2020-0051-FRA|Eure, France|49.11817629999999|0.9582113999999999
5789|2020-0051-FRA|Aisne, France|49.4769199|3.4417368
5790|2020-0051-FRA|Côtes-d'Armor, France|48.5152204|-2.7662789
5791|2020-0051-FRA|Calais, France|50.95129000000001|1.858686
5792|2020-0051-GBR|Woolton, Liverpool L25 5QA, UK|53.37521599999999|-2.865139
5793|2020-0051-GBR|Micheldever, Winchester SO21, UK|51.1485524|-1.2666839
5794|2020-0051-GBR|Ireland|53.77975540000001|-7.3055309
5795|2020-0051-GBR|Cumbria, UK|54.5772323|-2.7974835
5796|2020-0051-GBR|Clydebank G81, UK|55.900099|-4.404774
5797|2020-0051-GBR|Isle of Man|54.236107|-4.548056
5798|2020-0051-GBR|Isle of Wight, United Kingdom|50.69384789999999|-1.304734
5799|2020-0051-IMN|Douglas, Isle of Man|54.1523372|-4.4861228
5800|2020-0051-IRL|Ballynashee, Geevagh, Co. Sligo, Ireland|54.0989357|-8.250077
5801|2020-0051-IRL|Laois, Co. Laois, Ireland|52.994295|-7.332300699999999
5802|2020-0051-ITA|23019 Traona, Province of Sondrio, Italy|46.1491537|9.524686599999999
5803|2020-0051-POL|Bukowina Tatrzańska, Poland|49.3422914|20.1075143
5804|2020-0051-SVN|Slovenia|46.151241|14.995463
5805|2020-0051-SVN|Northeast India|25.5736012|93.24725649999999
5806|2020-0051-SWE|Sweden|60.12816100000001|18.643501
5807|2020-0069-GBR|East Cowick, Goole DN14, UK|53.681824|-1.0027219
5808|2020-0069-GBR|North Wales, UK|53.0711149|-3.8080783
5809|2020-0069-GBR|Ironbridge, Telford TF8, UK|52.62838499999999|-2.481324
5810|2020-0069-GBR|West Midlands, UK|52.4750743|-1.829833
5811|2020-0069-GBR|Ironbridge Gorge Civil Parish, Telford, UK|52.63131800000001|-2.4866091
5812|2020-0106-HRV|Zagreb, Croatia|45.8150108|15.981919
5813|2020-0202-FRA|Gironde, France|44.84966499999999|-0.4502368
5814|2020-0202-FRA|Île-de-France, France|48.8499198|2.6370411
5815|2020-0202-FRA|Landes, France|43.9412045|-0.7532808999999999
5816|2020-0254-FRA|Pietralba, 20090 Ajaccio, France|41.938367|8.758284
5817|2020-0254-FRA|Cannes, France|43.552847|7.017369
5818|2020-0273-POL|Podkarpackie Voivodeship, Poland|50.0574749|22.0895691
5819|2020-0273-POL|Lesser Poland Voivodeship, Poland|49.72253060000001|20.2503359
5820|2020-0273-POL|Masovian Voivodeship, Poland|52.5373228|21.0768288
5821|2020-0283-UKR|Ternopil, Ternopil Oblast, Ukraine, 46002|49.553517|25.594767
5822|2020-0283-UKR|Verkhovyna, Ivano-Frankivsk Oblast, Ukraine, 78701|48.15432320000001|24.8196945
5823|2020-0283-UKR|Lviv, Lviv Oblast, Ukraine, 79000|49.839683|24.029717
5824|2020-0283-UKR|Vyzhnyts'kyi district, Chernivtsi Oblast, Ukraine|48.1929172|25.3481463
5825|2020-0283-UKR|Zakarpattia Oblast, Ukraine|48.6208|22.287883
5826|2020-0285-BIH|Tuzla Canton, Bosnia and Herzegovina|44.5343463|18.6972797
5827|2020-0285-SRB|Ivanjica, Serbia|43.58262819999999|20.2301407
5828|2020-0286-ROU|Bihor County, Romania|47.01575159999999|22.172266
5829|2020-0286-ROU|Suceava, Romania|47.6634521|26.2732302
5830|2020-0286-ROU|Vaslui, Romania|46.6406915|27.7276468
5831|2020-0318-UKR|Novoaidar, Luhansk Oblast, Ukraine, 93501|48.9661625|39.0018698
5832|2020-0331-GRC|Edipsou, Chalkida 341 00, Greece|38.4719781|23.6051795
5833|2020-0331-GRC|EO44 43, Vasiliko 340 02, Greece|38.4219171|23.6543212
5834|2020-0331-GRC|Salemi, Chalkida 341 00, Greece|38.4146337|23.640056
5835|2020-0349-UKR|Severodonetsk, Luhansk Oblast, Ukraine, 93408|48.9481767|38.4878773
5836|2020-0349-UKR|Novoaidar, Luhansk Oblast, Ukraine, 93501|48.9661625|39.0018698
5837|2020-0349-UKR|Stanychno-Luhans'ke, Luhans'ka oblast, Ukraine, 93600|48.656992|39.494255
5838|2020-0365-ITA|Province of Sondrio, Italy|46.1727636|9.799491699999999
5839|2020-0365-ITA|23023 Chiareggio, Province of Sondrio, Italy|46.3160918|9.787163699999999
5840|2020-0406-ITA|21100 Varese, VA, Italy|45.82059890000001|8.8250576
5841|2020-0406-ITA|Province of Massa and Carrara, Italy|44.2213998|10.0359661
5842|2020-0406-ITA|Ancona, Province of Ancona, Italy|43.6158299|13.518915
5843|2020-0406-ITA|39030 Marche, Autonomous Province of Bolzano – South Tyrol, Italy|47.0202001|12.0377495
5844|2020-0406-ITA|Marche, Italy|43.5058744|12.989615
5845|2020-0406-ITA|Province of Varese, Italy|45.799026|8.730094500000002
5846|2020-0418-FRA|Tinée, France|44.12790309113274|6.996408037447479
5847|2020-0418-FRA|Vésubie, France|43.96945829807573|7.265340923877889
5848|2020-0418-FRA|Val Ròia, 06540 Breil-sur-Roya, France|43.9365679|7.5131905
5849|2020-0418-ITA|Liguria, Italy|44.3167917|8.3964938
5850|2020-0418-ITA|Piedmont, Italy|45.0522366|7.5153885
5851|2020-0454-SVK|Zvolen, Slovakia|48.5761806|19.1371155
5852|2020-0454-SVK|Prešov, Slovakia|49.0018324|21.2393119
5853|2020-0454-SVK|Košice, Slovakia|48.7163857|21.2610746
5854|2020-0454-SVK|Trenčín, Slovakia|48.884936|18.0335209
5855|2020-0459-FRA|Lozère, France|44.494203|3.5812692
5856|2020-0459-FRA|Valleraugue, 30570 Val-d'Aigoual, France|44.081018|3.64152
5857|2020-0459-FRA|Gard, France|43.9446996|4.1513764
5858|2020-0459-FRA|Hérault, France|43.5912356|3.2583626
5859|2020-0466-GRC|Samos, Greece|37.7547857|26.9777701
5860|2020-0503-GRC|Crete, Greece|35.240117|24.8092691
5861|2020-0503-GRC|Crete, Greece|35.240117|24.8092691
5862|2020-0521-ITA|08100 Nuoro, Province of Nuoro, Italy|40.32024210000001|9.3264377
5863|2020-0521-ITA|09170 Oristano, Province of Oristano, Italy|39.906182|8.5883863
5864|2020-0521-ITA|07100 Sassari, Province of Sassari, Italy|40.7259269|8.5556826
5865|2020-0521-ITA|Cagliari, Metropolitan City of Cagliari, Italy|39.2238411|9.1216613
5866|2020-0530-FRA|Marseille, France|43.296482|5.36978
5867|2020-0530-FRA|Paris, France|48.856614|2.3522219
5868|2020-0530-GBR|Belfast, UK|54.59728500000001|-5.93012
5869|2020-0530-GBR|Glasgow, UK|55.86167039999999|-4.2583345
5870|2020-0530-GBR|Birmingham, UK|52.48624299999999|-1.890401
5871|2020-0530-GBR|Edinburgh, UK|55.953252|-3.188267
5872|2020-0530-GBR|Cardiff, UK|51.483707|-3.1680962
5873|2020-0530-GBR|London, UK|51.5072178|-0.1275862
5874|2020-0530-GBR|Manchester, UK|53.4807593|-2.2426305
5875|2020-0533-ITA|39100 Bolzano, Autonomous Province of Bolzano – South Tyrol, Italy|46.4982953|11.3547582
5876|2020-0533-ITA|Friuli-Venezia Giulia, Italy|46.2259177|13.1033646
5877|2020-0533-ITA|32100 Belluno, Province of Belluno, Italy|46.1424635|12.2167088
5878|2020-0533-ITA|Campania, Italy|41.10994729999999|14.8475139
5879|2020-0533-ITA|Lombardy, Italy|45.47906709999999|9.8452433
5880|2020-0533-ITA|31100 Treviso, Province of Treviso, Italy|45.6668893|12.2430437
5881|2020-0533-ITA|19028 Varese Ligure, SP, Italy|44.3779295|9.5912347
5882|2020-0533-ITA|36100 Vicenza, Province of Vicenza, Italy|45.5454787|11.5354214
5883|2020-0533-ITA|85100 Potenza, Province of Potenza, Italy|40.6404067|15.8056041
5884|2020-0533-ITA|Modena, Province of Modena, Italy|44.647128|10.9252269
5885|2020-0540-ITA|88900 Crotone, Province of Crotone, Italy|39.0807932|17.1271102
5886|2020-0540-ITA|Province of Cosenza, Italy|39.5644105|16.2522143
5887|2020-0569-NOR|Ask, Norway|60.07165739999999|11.0345246
5888|2020-0572-HRV|Glina|45.31141638839565|15.97993693355217
5889|2020-0572-HRV|Grad Petrinja, Croatia|45.3630708|16.2856311
5890|2020-0572-HRV|44430, Hrvatska Kostajnica, Croatia|45.2280258|16.5396362
5891|2020-0572-HRV|Sisak, Croatia|45.4850767|16.3731156
5892|2020-0572-HRV|Zagreb, Croatia|45.8150108|15.981919
5893|2021-0016-ESP|Madrid, Spain|40.4167754|-3.7037902
5894|2021-0016-ESP|Zaragoza, Spain|41.6488226|-0.8890853
5895|2021-0016-ESP|Málaga, Spain|36.721261|-4.4212655
5896|2021-0020-ALB|Lezhë District, Albania|41.78607299999999|19.6460758
5897|2021-0020-ALB|8F2W+QV5, Durrës, Albania|41.3018891|19.4972308
5898|2021-0020-BGR|Batanovtsi, Bulgaria|42.6020275|22.9551034
5899|2021-0020-BGR|Strumyani, Bulgaria|41.6398671|23.2014155
5900|2021-0020-BGR|2460 Tran, Bulgaria|42.8343426|22.6503696
5901|2021-0020-SRB|Bojnik, Serbia|43.0127556|21.721475
5902|2021-0020-SRB|Vlasotince, Serbia|42.9655107|22.1279763
5903|2021-0020-SRB|Zitoradja, Serbia|43.1896397|21.7093955
5904|2021-0020-SRB|Dimitrovgrad, Serbia|43.0184362|22.781951
5905|2021-0020-SRB|Kosovo|42.6026359|20.902977
5906|2021-0020-SRB|Doljevac, Serbia|43.1994939|21.8331018
5907|2021-0063-FRA|Lot-et-Garonne, France|44.2470173|0.4502368
5908|2021-0063-FRA|Gironde, France|44.84966499999999|-0.4502368
5909|2021-0063-FRA|Charente-Maritime, France|45.74948999999999|-0.7733188
5910|2021-0077-CHE|Valais, Switzerland|46.1904614|7.5449226
5911|2021-0134-GRC|Elassona 402 00, Greece|39.8949802|22.1890872
5912|2021-0134-GRC|Farkadona 420 31, Greece|39.5931322|22.0668864
5913|2021-0134-GRC|Larisis, Trikala 421 00, Greece|39.5552914|21.7904856
5914|2021-0134-GRC|Larisis, Tirnavos 401 00, Greece|39.7365886|22.2935587
5915|2021-0134-GRC|Larisis, Ampelonas 404 00, Greece|39.7429929|22.3618614
5916|2021-0278-SVK|Žarnovica District, Slovakia|48.4484045|18.6555953
5917|2021-0278-SVK|Banská Bystrica, Slovakia|48.736277|19.1461917
5918|2021-0278-SVK|Nitra Region, Slovakia|48.0143765|18.5416505
5919|2021-0278-SVK|Prešov, Slovakia|49.0018324|21.2393119
5920|2021-0278-SVK|Trenčín Region, Slovakia|48.8086758|18.2324027
5921|2021-0278-SVK|Žilina, Slovakia|49.21944980000001|18.7408001
5922|2021-0318-FRA|Paris Beauvais Airport, Rte de l'Aéroport, 60000 Tillé, France|49.4544677|2.1115111
5923|2021-0318-FRA|Marne, France|49.128754|4.1475445
5924|2021-0318-FRA|Somme, France|49.914518|2.2707095
5925|2021-0320-UKR|Kerch|45.357314|36.468293
5926|2021-0320-UKR|Yalta|44.4909462|34.1532686
5927|2021-0320-UKR|Lenins'kyi district|45.2271183|35.8001032
5928|2021-0349-ROU|Bucharest, Romania|44.4267674|26.1025384
5929|2021-0349-ROU|Teleorman, Romania|44.0160491|25.2986628
5930|2021-0349-ROU|Hunedoara, Romania|45.7678128|22.9072331
5931|2021-0349-ROU|Brăila, Romania|45.2652463|27.9594714
5932|2021-0349-ROU|Vrancea, Romania|45.81348759999999|27.0657531
5933|2021-0349-ROU|Botoșani, Romania|47.7406537|26.6658127
5934|2021-0349-ROU|Bacău, Romania|46.5670437|26.9145748
5935|2021-0349-ROU|Sibiu, Romania|45.80347889999999|24.1449997
5936|2021-0349-ROU|Neamț County, Romania|46.9758685|26.3818764
5937|2021-0349-ROU|Buzău, Romania|45.1371109|26.8171122
5938|2021-0351-CZE|Hodonin, 695 01 Hodonín-Hodonín 1, Czechia|48.856022|17.1221806
5939|2021-0355-POL|Silesian Voivodeship, Poland|50.5716595|19.3219768
5940|2021-0355-POL|Kraków, Poland|50.06465009999999|19.9449799
5941|2021-0355-POL|Poznań, Poland|52.406374|16.9251681
5942|2021-0355-POL|Świętokrzyskie Voivodeship, Poland|50.6261041|20.9406279
5943|2021-0355-POL|Łódź, Poland|51.7592485|19.4559833
5944|2021-0355-POL|Masovian Voivodeship, Poland|52.5373228|21.0768288
5945|2021-0363-CHE|Zug, Switzerland|47.1661672|8.5154946
5946|2021-0363-CHE|Fribourg, Switzerland|46.8064773|7.161971899999999
5947|2021-0363-DEU|North Rhine-Westphalia, Germany|51.43323669999999|7.661593799999999
5948|2021-0363-DEU|Baden-Württemberg, Germany|48.6616037|9.3501336
5949|2021-0363-DEU|Rhineland-Palatinate, Germany|50.118346|7.3089527
